,project,fuzzer,run,edges_found,hour
3579,ffmpeg,FOXNG,009,24291,4
3580,ffmpeg,FOXNG,009,24664,5
3581,ffmpeg,FOXNG,009,24869,6
3582,ffmpeg,FOXNG,009,25016,7
3583,ffmpeg,FOXNG,009,25211,8
3584,ffmpeg,FOXNG,009,25481,9
3585,ffmpeg,FOXNG,009,25758,10
3586,ffmpeg,FOXNG,009,25867,11
3587,ffmpeg,FOXNG,009,26275,12
3588,ffmpeg,FOXNG,009,26573,13
3589,ffmpeg,FOXNG,009,26712,14
3590,ffmpeg,FOXNG,009,27394,15
3591,ffmpeg,FOXNG,009,27476,16
3592,ffmpeg,FOXNG,009,27514,17
3593,ffmpeg,FOXNG,009,30019,18
3594,ffmpeg,FOXNG,009,32013,19
3595,ffmpeg,FOXNG,009,33562,20
3596,ffmpeg,FOXNG,009,33917,21
3597,ffmpeg,FOXNG,009,33969,22
3598,ffmpeg,FOXNG,009,35714,23
3599,ffmpeg,FOXNG,009,36299,24
3600,ffmpeg,FOXNG+D,000,18576,1
3601,ffmpeg,FOXNG+D,000,21159,2
3602,ffmpeg,FOXNG+D,000,22694,3
3603,ffmpeg,FOXNG+D,000,24598,4
3604,ffmpeg,FOXNG+D,000,24919,5
3605,ffmpeg,FOXNG+D,000,25562,6
3606,ffmpeg,FOXNG+D,000,26169,7
3607,ffmpeg,FOXNG+D,000,27203,8
3608,ffmpeg,FOXNG+D,000,27477,9
3609,ffmpeg,FOXNG+D,000,28018,10
3610,ffmpeg,FOXNG+D,000,28385,11
3611,ffmpeg,FOXNG+D,000,30052,12
3612,ffmpeg,FOXNG+D,000,30159,13
3613,ffmpeg,FOXNG+D,000,30373,14
3614,ffmpeg,FOXNG+D,000,33912,15
3615,ffmpeg,FOXNG+D,000,34081,16
3616,ffmpeg,FOXNG+D,000,34128,17
3617,ffmpeg,FOXNG+D,000,34173,18
3618,ffmpeg,FOXNG+D,000,35194,19
3619,ffmpeg,FOXNG+D,000,36174,20
3620,ffmpeg,FOXNG+D,000,36289,21
3621,ffmpeg,FOXNG+D,000,36362,22
3622,ffmpeg,FOXNG+D,000,36593,23
3623,ffmpeg,FOXNG+D,000,36723,24
3624,ffmpeg,FOXNG+D,001,18444,1
3625,ffmpeg,FOXNG+D,001,21173,2
3626,ffmpeg,FOXNG+D,001,22700,3
3627,ffmpeg,FOXNG+D,001,24254,4
3628,ffmpeg,FOXNG+D,001,24682,5
3629,ffmpeg,FOXNG+D,001,25241,6
3630,ffmpeg,FOXNG+D,001,25749,7
3631,ffmpeg,FOXNG+D,001,26171,8
3632,ffmpeg,FOXNG+D,001,26351,9
3633,ffmpeg,FOXNG+D,001,26899,10
3634,ffmpeg,FOXNG+D,001,31333,11
3635,ffmpeg,FOXNG+D,001,31907,12
3636,ffmpeg,FOXNG+D,001,32053,13
3637,ffmpeg,FOXNG+D,001,32382,14
3638,ffmpeg,FOXNG+D,001,34580,15
3639,ffmpeg,FOXNG+D,001,35287,16
3640,ffmpeg,FOXNG+D,001,35482,17
3641,ffmpeg,FOXNG+D,001,35663,18
3642,ffmpeg,FOXNG+D,001,35706,19
3643,ffmpeg,FOXNG+D,001,35742,20
3644,ffmpeg,FOXNG+D,001,36151,21
3645,ffmpeg,FOXNG+D,001,36412,22
3646,ffmpeg,FOXNG+D,001,36555,23
3647,ffmpeg,FOXNG+D,001,36642,24
3648,ffmpeg,FOXNG+D,002,19385,1
3649,ffmpeg,FOXNG+D,002,21257,2
3650,ffmpeg,FOXNG+D,002,23949,3
3651,ffmpeg,FOXNG+D,002,25346,4
3652,ffmpeg,FOXNG+D,002,26029,5
3653,ffmpeg,FOXNG+D,002,27250,6
3654,ffmpeg,FOXNG+D,002,27639,7
3655,ffmpeg,FOXNG+D,002,28229,8
3656,ffmpeg,FOXNG+D,002,28933,9
3657,ffmpeg,FOXNG+D,002,29356,10
3658,ffmpeg,FOXNG+D,002,29656,11
3659,ffmpeg,FOXNG+D,002,29992,12
3660,ffmpeg,FOXNG+D,002,30066,13
3661,ffmpeg,FOXNG+D,002,30263,14
3662,ffmpeg,FOXNG+D,002,30393,15
3663,ffmpeg,FOXNG+D,002,30772,16
3664,ffmpeg,FOXNG+D,002,30979,17
3665,ffmpeg,FOXNG+D,002,31060,18
3666,ffmpeg,FOXNG+D,002,31178,19
3667,ffmpeg,FOXNG+D,002,31651,20
3668,ffmpeg,FOXNG+D,002,31753,21
3669,ffmpeg,FOXNG+D,002,31872,22
3670,ffmpeg,FOXNG+D,002,31921,23
3671,ffmpeg,FOXNG+D,002,31963,24
3672,ffmpeg,FOXNG+D,003,18212,1
3673,ffmpeg,FOXNG+D,003,21683,2
3674,ffmpeg,FOXNG+D,003,22970,3
3675,ffmpeg,FOXNG+D,003,23672,4
3676,ffmpeg,FOXNG+D,003,24310,5
3677,ffmpeg,FOXNG+D,003,24611,6
3678,ffmpeg,FOXNG+D,003,25532,7
3679,ffmpeg,FOXNG+D,003,25833,8
3680,ffmpeg,FOXNG+D,003,26170,9
3681,ffmpeg,FOXNG+D,003,30628,10
3682,ffmpeg,FOXNG+D,003,31330,11
3683,ffmpeg,FOXNG+D,003,31783,12
3684,ffmpeg,FOXNG+D,003,32110,13
3685,ffmpeg,FOXNG+D,003,32409,14
3686,ffmpeg,FOXNG+D,003,32663,15
3687,ffmpeg,FOXNG+D,003,32856,16
3688,ffmpeg,FOXNG+D,003,33048,17
3689,ffmpeg,FOXNG+D,003,33734,18
3690,ffmpeg,FOXNG+D,003,33763,19
3691,ffmpeg,FOXNG+D,003,33842,20
3692,ffmpeg,FOXNG+D,003,33960,21
3693,ffmpeg,FOXNG+D,003,34026,22
3694,ffmpeg,FOXNG+D,003,34138,23
3695,ffmpeg,FOXNG+D,003,34203,24
3696,ffmpeg,FOXNG+D,004,17944,1
3697,ffmpeg,FOXNG+D,004,22058,2
3698,ffmpeg,FOXNG+D,004,23638,3
3699,ffmpeg,FOXNG+D,004,24341,4
3700,ffmpeg,FOXNG+D,004,25026,5
3701,ffmpeg,FOXNG+D,004,26446,6
3702,ffmpeg,FOXNG+D,004,26846,7
3703,ffmpeg,FOXNG+D,004,27455,8
3704,ffmpeg,FOXNG+D,004,27818,9
3705,ffmpeg,FOXNG+D,004,28047,10
3706,ffmpeg,FOXNG+D,004,28265,11
3707,ffmpeg,FOXNG+D,004,28401,12
3708,ffmpeg,FOXNG+D,004,28641,13
3709,ffmpeg,FOXNG+D,004,29221,14
3710,ffmpeg,FOXNG+D,004,29523,15
3711,ffmpeg,FOXNG+D,004,29729,16
3712,ffmpeg,FOXNG+D,004,29835,17
3713,ffmpeg,FOXNG+D,004,30259,18
3714,ffmpeg,FOXNG+D,004,30334,19
3715,ffmpeg,FOXNG+D,004,30445,20
3716,ffmpeg,FOXNG+D,004,30512,21
3717,ffmpeg,FOXNG+D,004,30779,22
3718,ffmpeg,FOXNG+D,004,30942,23
3719,ffmpeg,FOXNG+D,004,31101,24
3720,ffmpeg,FOXNG+D,005,20506,1
3721,ffmpeg,FOXNG+D,005,23490,2
3722,ffmpeg,FOXNG+D,005,24288,3
3723,ffmpeg,FOXNG+D,005,28456,4
3724,ffmpeg,FOXNG+D,005,29194,5
3725,ffmpeg,FOXNG+D,005,29648,6
3726,ffmpeg,FOXNG+D,005,29963,7
3727,ffmpeg,FOXNG+D,005,30528,8
3728,ffmpeg,FOXNG+D,005,31420,9
3729,ffmpeg,FOXNG+D,005,31621,10
3730,ffmpeg,FOXNG+D,005,31918,11
3731,ffmpeg,FOXNG+D,005,32327,12
3732,ffmpeg,FOXNG+D,005,32950,13
3733,ffmpeg,FOXNG+D,005,33123,14
3734,ffmpeg,FOXNG+D,005,33766,15
3735,ffmpeg,FOXNG+D,005,34005,16
3736,ffmpeg,FOXNG+D,005,34174,17
3737,ffmpeg,FOXNG+D,005,34449,18
3738,ffmpeg,FOXNG+D,005,35953,19
3739,ffmpeg,FOXNG+D,005,36180,20
3740,ffmpeg,FOXNG+D,005,36532,21
3741,ffmpeg,FOXNG+D,005,36674,22
3742,ffmpeg,FOXNG+D,005,36874,23
3743,ffmpeg,FOXNG+D,005,37806,24
3744,ffmpeg,FOXNG+D,006,19385,1
3745,ffmpeg,FOXNG+D,006,22551,2
3746,ffmpeg,FOXNG+D,006,25243,3
3747,ffmpeg,FOXNG+D,006,26365,4
3748,ffmpeg,FOXNG+D,006,26659,5
3749,ffmpeg,FOXNG+D,006,26921,6
3750,ffmpeg,FOXNG+D,006,27191,7
3751,ffmpeg,FOXNG+D,006,27654,8
3752,ffmpeg,FOXNG+D,006,27872,9
3753,ffmpeg,FOXNG+D,006,27999,10
3754,ffmpeg,FOXNG+D,006,28564,11
3755,ffmpeg,FOXNG+D,006,28971,12
3756,ffmpeg,FOXNG+D,006,29476,13
3757,ffmpeg,FOXNG+D,006,30463,14
3758,ffmpeg,FOXNG+D,006,30565,15
3759,ffmpeg,FOXNG+D,006,30705,16
3760,ffmpeg,FOXNG+D,006,31009,17
3761,ffmpeg,FOXNG+D,006,31115,18
3762,ffmpeg,FOXNG+D,006,31248,19
3763,ffmpeg,FOXNG+D,006,31374,20
3764,ffmpeg,FOXNG+D,006,31397,21
3765,ffmpeg,FOXNG+D,006,31554,22
3766,ffmpeg,FOXNG+D,006,31783,23
3767,ffmpeg,FOXNG+D,006,31933,24
3768,ffmpeg,FOXNG+D,007,19284,1
3769,ffmpeg,FOXNG+D,007,22260,2
3770,ffmpeg,FOXNG+D,007,23370,3
3771,ffmpeg,FOXNG+D,007,24392,4
3772,ffmpeg,FOXNG+D,007,24840,5
3773,ffmpeg,FOXNG+D,007,25507,6
3774,ffmpeg,FOXNG+D,007,25735,7
3775,ffmpeg,FOXNG+D,007,25938,8
3776,ffmpeg,FOXNG+D,007,26160,9
3777,ffmpeg,FOXNG+D,007,26486,10
3778,ffmpeg,FOXNG+D,007,26563,11
3779,ffmpeg,FOXNG+D,007,26697,12
3780,ffmpeg,FOXNG+D,007,27560,13
3781,ffmpeg,FOXNG+D,007,27726,14
3782,ffmpeg,FOXNG+D,007,28590,15
3783,ffmpeg,FOXNG+D,007,28859,16
3784,ffmpeg,FOXNG+D,007,28929,17
3785,ffmpeg,FOXNG+D,007,29710,18
3786,ffmpeg,FOXNG+D,007,30304,19
3787,ffmpeg,FOXNG+D,007,30421,20
3788,ffmpeg,FOXNG+D,007,30729,21
3789,ffmpeg,FOXNG+D,007,30899,22
3790,ffmpeg,FOXNG+D,007,30997,23
3791,ffmpeg,FOXNG+D,007,31187,24
3792,ffmpeg,FOXNG+D,008,18198,1
3793,ffmpeg,FOXNG+D,008,21748,2
3794,ffmpeg,FOXNG+D,008,22873,3
3795,ffmpeg,FOXNG+D,008,23989,4
3796,ffmpeg,FOXNG+D,008,24376,5
3797,ffmpeg,FOXNG+D,008,24725,6
3798,ffmpeg,FOXNG+D,008,25706,7
3799,ffmpeg,FOXNG+D,008,26060,8
3800,ffmpeg,FOXNG+D,008,26961,9
3801,ffmpeg,FOXNG+D,008,27310,10
3802,ffmpeg,FOXNG+D,008,27546,11
3803,ffmpeg,FOXNG+D,008,27872,12
3804,ffmpeg,FOXNG+D,008,27965,13
3805,ffmpeg,FOXNG+D,008,28644,14
3806,ffmpeg,FOXNG+D,008,29465,15
3807,ffmpeg,FOXNG+D,008,29675,16
3808,ffmpeg,FOXNG+D,008,29718,17
3809,ffmpeg,FOXNG+D,008,29765,18
3810,ffmpeg,FOXNG+D,008,29862,19
3811,ffmpeg,FOXNG+D,008,29993,20
3812,ffmpeg,FOXNG+D,008,30476,21
3813,ffmpeg,FOXNG+D,008,30633,22
3814,ffmpeg,FOXNG+D,008,30806,23
3815,ffmpeg,FOXNG+D,008,31081,24
3816,ffmpeg,FOXNG+D,009,18391,1
3817,ffmpeg,FOXNG+D,009,20757,2
3818,ffmpeg,FOXNG+D,009,22127,3
3819,ffmpeg,FOXNG+D,009,22574,4
3820,ffmpeg,FOXNG+D,009,23449,5
3821,ffmpeg,FOXNG+D,009,24165,6
3822,ffmpeg,FOXNG+D,009,25131,7
3823,ffmpeg,FOXNG+D,009,25515,8
3824,ffmpeg,FOXNG+D,009,26134,9
3825,ffmpeg,FOXNG+D,009,26440,10
3826,ffmpeg,FOXNG+D,009,26562,11
3827,ffmpeg,FOXNG+D,009,26845,12
3828,ffmpeg,FOXNG+D,009,27120,13
3829,ffmpeg,FOXNG+D,009,27294,14
3830,ffmpeg,FOXNG+D,009,27947,15
3831,ffmpeg,FOXNG+D,009,28099,16
3832,ffmpeg,FOXNG+D,009,30788,17
3833,ffmpeg,FOXNG+D,009,31746,18
3834,ffmpeg,FOXNG+D,009,33372,19
3835,ffmpeg,FOXNG+D,009,33726,20
3836,ffmpeg,FOXNG+D,009,33784,21
3837,ffmpeg,FOXNG+D,009,33963,22
3838,ffmpeg,FOXNG+D,009,34119,23
3839,ffmpeg,FOXNG+D,009,35573,24
3840,freetype,FOXNG,000,12116,1
3841,freetype,FOXNG,000,12512,2
3842,freetype,FOXNG,000,12729,3
3843,freetype,FOXNG,000,12902,4
3844,freetype,FOXNG,000,13071,5
3845,freetype,FOXNG,000,13266,6
3846,freetype,FOXNG,000,14335,7
3847,freetype,FOXNG,000,14431,8
3848,freetype,FOXNG,000,14434,9
3849,freetype,FOXNG,000,14438,10
3850,freetype,FOXNG,000,14799,11
3851,freetype,FOXNG,000,14805,12
3852,freetype,FOXNG,000,14808,13
3853,freetype,FOXNG,000,14814,14
3854,freetype,FOXNG,000,14820,15
3855,freetype,FOXNG,000,14820,16
3856,freetype,FOXNG,000,14820,17
3857,freetype,FOXNG,000,14839,18
3858,freetype,FOXNG,000,14843,19
3859,freetype,FOXNG,000,14843,20
3860,freetype,FOXNG,000,14844,21
3861,freetype,FOXNG,000,14844,22
3862,freetype,FOXNG,000,14854,23
3863,freetype,FOXNG,000,14857,24
3864,freetype,FOXNG,001,12185,1
3865,freetype,FOXNG,001,13441,2
3866,freetype,FOXNG,001,13490,3
3867,freetype,FOXNG,001,13846,4
3868,freetype,FOXNG,001,14140,5
3869,freetype,FOXNG,001,14304,6
3870,freetype,FOXNG,001,14413,7
3871,freetype,FOXNG,001,14581,8
3872,freetype,FOXNG,001,14582,9
3873,freetype,FOXNG,001,14588,10
3874,freetype,FOXNG,001,14595,11
3875,freetype,FOXNG,001,14608,12
3876,freetype,FOXNG,001,14668,13
3877,freetype,FOXNG,001,14794,14
3878,freetype,FOXNG,001,14794,15
3879,freetype,FOXNG,001,14794,16
3880,freetype,FOXNG,001,14803,17
3881,freetype,FOXNG,001,14806,18
3882,freetype,FOXNG,001,14818,19
3883,freetype,FOXNG,001,15010,20
3884,freetype,FOXNG,001,15013,21
3885,freetype,FOXNG,001,15013,22
3886,freetype,FOXNG,001,15016,23
3887,freetype,FOXNG,001,15017,24
3888,freetype,FOXNG,002,11436,1
3889,freetype,FOXNG,002,11810,2
3890,freetype,FOXNG,002,12263,3
3891,freetype,FOXNG,002,12313,4
3892,freetype,FOXNG,002,12376,5
3893,freetype,FOXNG,002,12383,6
3894,freetype,FOXNG,002,13205,7
3895,freetype,FOXNG,002,13626,8
3896,freetype,FOXNG,002,13632,9
3897,freetype,FOXNG,002,13723,10
3898,freetype,FOXNG,002,13813,11
3899,freetype,FOXNG,002,13827,12
3900,freetype,FOXNG,002,13827,13
3901,freetype,FOXNG,002,13828,14
3902,freetype,FOXNG,002,13872,15
3903,freetype,FOXNG,002,13913,16
3904,freetype,FOXNG,002,13913,17
3905,freetype,FOXNG,002,13915,18
3906,freetype,FOXNG,002,13916,19
3907,freetype,FOXNG,002,13941,20
3908,freetype,FOXNG,002,13996,21
3909,freetype,FOXNG,002,14076,22
3910,freetype,FOXNG,002,14190,23
3911,freetype,FOXNG,002,14468,24
3912,freetype,FOXNG,003,11644,1
3913,freetype,FOXNG,003,12358,2
3914,freetype,FOXNG,003,12515,3
3915,freetype,FOXNG,003,13312,4
3916,freetype,FOXNG,003,13375,5
3917,freetype,FOXNG,003,13399,6
3918,freetype,FOXNG,003,13490,7
3919,freetype,FOXNG,003,13494,8
3920,freetype,FOXNG,003,13699,9
3921,freetype,FOXNG,003,13917,10
3922,freetype,FOXNG,003,14037,11
3923,freetype,FOXNG,003,14348,12
3924,freetype,FOXNG,003,14377,13
3925,freetype,FOXNG,003,14707,14
3926,freetype,FOXNG,003,14708,15
3927,freetype,FOXNG,003,14713,16
3928,freetype,FOXNG,003,14719,17
3929,freetype,FOXNG,003,14752,18
3930,freetype,FOXNG,003,14828,19
3931,freetype,FOXNG,003,14900,20
3932,freetype,FOXNG,003,14978,21
3933,freetype,FOXNG,003,14981,22
3934,freetype,FOXNG,003,14983,23
3935,freetype,FOXNG,003,14983,24
3936,freetype,FOXNG,004,11690,1
3937,freetype,FOXNG,004,11851,2
3938,freetype,FOXNG,004,12030,3
3939,freetype,FOXNG,004,12292,4
3940,freetype,FOXNG,004,13034,5
3941,freetype,FOXNG,004,13247,6
3942,freetype,FOXNG,004,13263,7
3943,freetype,FOXNG,004,13316,8
3944,freetype,FOXNG,004,13372,9
3945,freetype,FOXNG,004,13437,10
3946,freetype,FOXNG,004,13470,11
3947,freetype,FOXNG,004,13538,12
3948,freetype,FOXNG,004,13698,13
3949,freetype,FOXNG,004,13855,14
3950,freetype,FOXNG,004,14152,15
3951,freetype,FOXNG,004,14155,16
3952,freetype,FOXNG,004,14171,17
3953,freetype,FOXNG,004,14173,18
3954,freetype,FOXNG,004,14174,19
3955,freetype,FOXNG,004,14174,20
3956,freetype,FOXNG,004,14175,21
3957,freetype,FOXNG,004,14201,22
3958,freetype,FOXNG,004,14278,23
3959,freetype,FOXNG,004,14323,24
3960,freetype,FOXNG,005,11681,1
3961,freetype,FOXNG,005,12087,2
3962,freetype,FOXNG,005,12455,3
3963,freetype,FOXNG,005,13199,4
3964,freetype,FOXNG,005,13215,5
3965,freetype,FOXNG,005,13362,6
3966,freetype,FOXNG,005,13563,7
3967,freetype,FOXNG,005,13582,8
3968,freetype,FOXNG,005,14059,9
3969,freetype,FOXNG,005,14083,10
3970,freetype,FOXNG,005,14111,11
3971,freetype,FOXNG,005,14214,12
3972,freetype,FOXNG,005,14228,13
3973,freetype,FOXNG,005,14231,14
3974,freetype,FOXNG,005,14347,15
3975,freetype,FOXNG,005,14573,16
3976,freetype,FOXNG,005,14588,17
3977,freetype,FOXNG,005,14588,18
3978,freetype,FOXNG,005,14591,19
3979,freetype,FOXNG,005,14595,20
3980,freetype,FOXNG,005,14596,21
3981,freetype,FOXNG,005,14626,22
3982,freetype,FOXNG,005,14627,23
3983,freetype,FOXNG,005,14627,24
3984,freetype,FOXNG,006,11921,1
3985,freetype,FOXNG,006,12156,2
3986,freetype,FOXNG,006,12294,3
3987,freetype,FOXNG,006,12552,4
3988,freetype,FOXNG,006,12666,5
3989,freetype,FOXNG,006,12689,6
3990,freetype,FOXNG,006,13214,7
3991,freetype,FOXNG,006,13222,8
3992,freetype,FOXNG,006,13273,9
3993,freetype,FOXNG,006,13278,10
3994,freetype,FOXNG,006,14106,11
3995,freetype,FOXNG,006,14129,12
3996,freetype,FOXNG,006,14129,13
3997,freetype,FOXNG,006,14135,14
3998,freetype,FOXNG,006,14136,15
3999,freetype,FOXNG,006,14255,16
4000,freetype,FOXNG,006,14260,17
4001,freetype,FOXNG,006,14295,18
4002,freetype,FOXNG,006,14367,19
4003,freetype,FOXNG,006,14368,20
4004,freetype,FOXNG,006,14369,21
4005,freetype,FOXNG,006,14375,22
4006,freetype,FOXNG,006,14376,23
4007,freetype,FOXNG,006,14377,24
4008,freetype,FOXNG,007,11687,1
4009,freetype,FOXNG,007,12380,2
4010,freetype,FOXNG,007,12714,3
4011,freetype,FOXNG,007,12779,4
4012,freetype,FOXNG,007,12851,5
4013,freetype,FOXNG,007,12880,6
4014,freetype,FOXNG,007,12884,7
4015,freetype,FOXNG,007,12974,8
4016,freetype,FOXNG,007,12978,9
4017,freetype,FOXNG,007,13037,10
4018,freetype,FOXNG,007,13124,11
4019,freetype,FOXNG,007,13145,12
4020,freetype,FOXNG,007,13236,13
4021,freetype,FOXNG,007,13495,14
4022,freetype,FOXNG,007,14236,15
4023,freetype,FOXNG,007,14245,16
4024,freetype,FOXNG,007,14335,17
4025,freetype,FOXNG,007,14389,18
4026,freetype,FOXNG,007,14429,19
4027,freetype,FOXNG,007,14431,20
4028,freetype,FOXNG,007,14447,21
4029,freetype,FOXNG,007,14610,22
4030,freetype,FOXNG,007,14611,23
4031,freetype,FOXNG,007,14676,24
4032,freetype,FOXNG,008,12204,1
4033,freetype,FOXNG,008,12533,2
4034,freetype,FOXNG,008,12600,3
4035,freetype,FOXNG,008,12801,4
4036,freetype,FOXNG,008,12812,5
4037,freetype,FOXNG,008,13361,6
4038,freetype,FOXNG,008,13366,7
4039,freetype,FOXNG,008,13380,8
4040,freetype,FOXNG,008,13501,9
4041,freetype,FOXNG,008,13526,10
4042,freetype,FOXNG,008,13530,11
4043,freetype,FOXNG,008,13873,12
4044,freetype,FOXNG,008,14879,13
4045,freetype,FOXNG,008,14880,14
4046,freetype,FOXNG,008,14889,15
4047,freetype,FOXNG,008,14889,16
4048,freetype,FOXNG,008,15001,17
4049,freetype,FOXNG,008,15012,18
4050,freetype,FOXNG,008,15025,19
4051,freetype,FOXNG,008,15030,20
4052,freetype,FOXNG,008,15030,21
4053,freetype,FOXNG,008,15036,22
4054,freetype,FOXNG,008,15045,23
4055,freetype,FOXNG,008,15045,24
4056,freetype,FOXNG,009,11746,1
4057,freetype,FOXNG,009,12762,2
4058,freetype,FOXNG,009,12927,3
4059,freetype,FOXNG,009,13137,4
4060,freetype,FOXNG,009,13428,5
4061,freetype,FOXNG,009,13520,6
4062,freetype,FOXNG,009,13534,7
4063,freetype,FOXNG,009,13651,8
4064,freetype,FOXNG,009,13651,9
4065,freetype,FOXNG,009,13671,10
4066,freetype,FOXNG,009,13803,11
4067,freetype,FOXNG,009,13824,12
4068,freetype,FOXNG,009,13875,13
4069,freetype,FOXNG,009,13927,14
4070,freetype,FOXNG,009,13928,15
4071,freetype,FOXNG,009,13932,16
4072,freetype,FOXNG,009,13932,17
4073,freetype,FOXNG,009,13932,18
4074,freetype,FOXNG,009,14198,19
4075,freetype,FOXNG,009,14199,20
4076,freetype,FOXNG,009,14199,21
4077,freetype,FOXNG,009,14242,22
4078,freetype,FOXNG,009,14282,23
4079,freetype,FOXNG,009,14383,24
4080,freetype,FOXNG+D,000,12453,1
4081,freetype,FOXNG+D,000,12592,2
4082,freetype,FOXNG+D,000,13092,3
4083,freetype,FOXNG+D,000,13243,4
4084,freetype,FOXNG+D,000,13336,5
4085,freetype,FOXNG+D,000,13424,6
4086,freetype,FOXNG+D,000,13544,7
4087,freetype,FOXNG+D,000,13667,8
4088,freetype,FOXNG+D,000,13675,9
4089,freetype,FOXNG+D,000,13985,10
4090,freetype,FOXNG+D,000,14339,11
4091,freetype,FOXNG+D,000,14375,12
4092,freetype,FOXNG+D,000,14678,13
4093,freetype,FOXNG+D,000,14723,14
4094,freetype,FOXNG+D,000,14726,15
4095,freetype,FOXNG+D,000,14729,16
4096,freetype,FOXNG+D,000,14748,17
4097,freetype,FOXNG+D,000,14749,18
4098,freetype,FOXNG+D,000,14749,19
4099,freetype,FOXNG+D,000,14753,20
4100,freetype,FOXNG+D,000,14754,21
4101,freetype,FOXNG+D,000,14759,22
4102,freetype,FOXNG+D,000,14761,23
4103,freetype,FOXNG+D,000,14762,24
4104,freetype,FOXNG+D,001,12566,1
4105,freetype,FOXNG+D,001,13021,2
4106,freetype,FOXNG+D,001,13300,3
4107,freetype,FOXNG+D,001,13397,4
4108,freetype,FOXNG+D,001,14121,5
4109,freetype,FOXNG+D,001,14958,6
4110,freetype,FOXNG+D,001,15077,7
4111,freetype,FOXNG+D,001,15109,8
4112,freetype,FOXNG+D,001,15319,9
4113,freetype,FOXNG+D,001,15442,10
4114,freetype,FOXNG+D,001,15449,11
4115,freetype,FOXNG+D,001,15739,12
4116,freetype,FOXNG+D,001,15956,13
4117,freetype,FOXNG+D,001,15971,14
4118,freetype,FOXNG+D,001,15979,15
4119,freetype,FOXNG+D,001,15987,16
4120,freetype,FOXNG+D,001,15991,17
4121,freetype,FOXNG+D,001,15991,18
4122,freetype,FOXNG+D,001,16225,19
4123,freetype,FOXNG+D,001,16234,20
4124,freetype,FOXNG+D,001,16239,21
4125,freetype,FOXNG+D,001,16239,22
4126,freetype,FOXNG+D,001,16239,23
4127,freetype,FOXNG+D,001,16240,24
4128,freetype,FOXNG+D,002,12471,1
4129,freetype,FOXNG+D,002,13165,2
4130,freetype,FOXNG+D,002,13266,3
4131,freetype,FOXNG+D,002,13309,4
4132,freetype,FOXNG+D,002,13475,5
4133,freetype,FOXNG+D,002,13563,6
4134,freetype,FOXNG+D,002,13702,7
4135,freetype,FOXNG+D,002,13777,8
4136,freetype,FOXNG+D,002,14200,9
4137,freetype,FOXNG+D,002,14419,10
4138,freetype,FOXNG+D,002,14508,11
4139,freetype,FOXNG+D,002,14532,12
4140,freetype,FOXNG+D,002,15236,13
4141,freetype,FOXNG+D,002,15524,14
4142,freetype,FOXNG+D,002,15550,15
4143,freetype,FOXNG+D,002,15557,16
4144,freetype,FOXNG+D,002,15567,17
4145,freetype,FOXNG+D,002,15579,18
4146,freetype,FOXNG+D,002,15583,19
4147,freetype,FOXNG+D,002,15584,20
4148,freetype,FOXNG+D,002,15698,21
4149,freetype,FOXNG+D,002,15699,22
4150,freetype,FOXNG+D,002,15699,23
4151,freetype,FOXNG+D,002,15746,24
4152,freetype,FOXNG+D,003,12422,1
4153,freetype,FOXNG+D,003,12994,2
4154,freetype,FOXNG+D,003,13399,3
4155,freetype,FOXNG+D,003,13497,4
4156,freetype,FOXNG+D,003,13541,5
4157,freetype,FOXNG+D,003,13834,6
4158,freetype,FOXNG+D,003,14075,7
4159,freetype,FOXNG+D,003,14100,8
4160,freetype,FOXNG+D,003,14226,9
4161,freetype,FOXNG+D,003,14240,10
4162,freetype,FOXNG+D,003,14280,11
4163,freetype,FOXNG+D,003,15214,12
4164,freetype,FOXNG+D,003,15225,13
4165,freetype,FOXNG+D,003,15240,14
4166,freetype,FOXNG+D,003,15253,15
4167,freetype,FOXNG+D,003,15256,16
4168,freetype,FOXNG+D,003,15403,17
4169,freetype,FOXNG+D,003,15623,18
4170,freetype,FOXNG+D,003,15625,19
4171,freetype,FOXNG+D,003,15632,20
4172,freetype,FOXNG+D,003,15632,21
4173,freetype,FOXNG+D,003,15642,22
4174,freetype,FOXNG+D,003,15728,23
4175,freetype,FOXNG+D,003,15731,24
4176,freetype,FOXNG+D,004,12317,1
4177,freetype,FOXNG+D,004,13411,2
4178,freetype,FOXNG+D,004,13568,3
4179,freetype,FOXNG+D,004,13592,4
4180,freetype,FOXNG+D,004,13836,5
4181,freetype,FOXNG+D,004,14154,6
4182,freetype,FOXNG+D,004,14319,7
4183,freetype,FOXNG+D,004,14404,8
4184,freetype,FOXNG+D,004,14525,9
4185,freetype,FOXNG+D,004,14535,10
4186,freetype,FOXNG+D,004,14544,11
4187,freetype,FOXNG+D,004,14546,12
4188,freetype,FOXNG+D,004,14574,13
4189,freetype,FOXNG+D,004,14582,14
4190,freetype,FOXNG+D,004,14609,15
4191,freetype,FOXNG+D,004,14610,16
4192,freetype,FOXNG+D,004,14610,17
4193,freetype,FOXNG+D,004,14610,18
4194,freetype,FOXNG+D,004,14611,19
4195,freetype,FOXNG+D,004,14613,20
4196,freetype,FOXNG+D,004,14771,21
4197,freetype,FOXNG+D,004,14772,22
4198,freetype,FOXNG+D,004,14772,23
4199,freetype,FOXNG+D,004,14829,24
4200,freetype,FOXNG+D,005,12719,1
4201,freetype,FOXNG+D,005,13322,2
